Same owner as the guy who owns Typhoon, which is just down the street on St. Marks and 1st Ave.;owner;neutral
The dinner menu is diverse and top-notch as well.;dinner menu;positive
Our tiny table for two (dinner plates hung over edge) was right in the middle of one of the lanes of waiter traffic.;table;negative
Our tiny table for two (dinner plates hung over edge) was right in the middle of one of the lanes of waiter traffic.;waiter traffic;negative
Our tiny table for two (dinner plates hung over edge) was right in the middle of one of the lanes of waiter traffic.;dinner plates;negative
I was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.;diner;neutral
I was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.;wait staff;negative
I was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.;table;negative
I asked for seltzer with lime, no ice.;seltzer with lime;neutral
Got club soda, filled with ice, no lime.;club soda, filled with ice, no lime;neutral
Food was average and creme brulee was awful - the sugar was charred, not caramelized and smelled of kerosene.;Food;neutral
Food was average and creme brulee was awful - the sugar was charred, not caramelized and smelled of kerosene.;creme brulee;negative
Food was average and creme brulee was awful - the sugar was charred, not caramelized and smelled of kerosene.;sugar;negative
We thought that this place is using too much of MSG cooking in the foods.;foods;negative
We thought that this place is using too much of MSG cooking in the foods.;MSG cooking;negative
THE BIG COMPLAINT: NO TOASTING AVAILABLE.;TOASTING;negative
Good spreads, great beverage selections and bagels really tasty.;spreads;positive
Good spreads, great beverage selections and bagels really tasty.;beverage selections;positive
Good spreads, great beverage selections and bagels really tasty.;bagels;positive
I complete the total bagel experience by having it lightly toasted.;bagel;positive
But who says Murray's is anything about service.;service;neutral
Won't or Can't is not in the service directory.;service;positive
We ate at this Thai place following the reviews but very unhappy with the foods.;foods;negative
The food is great, service is ok.;food;positive
The food is great, service is ok.;service;neutral
Then, get ripped on free box wine.;box wine;positive
Order the panang duck, it's fantastic.;panang duck;positive
Two words: Free wine.;wine;positive
The pizza is delicious and the proprietor is one of the nicest in NYC.;pizza;positive
The pizza is delicious and the proprietor is one of the nicest in NYC.;proprietor;positive
Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .;sushi;positive
Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .;thai food;positive
Great pizza and fantastic service.;pizza;positive
Great pizza and fantastic service.;service;positive
There was a small wait, but shorter than I expected.;wait;conflict
Wait staff is blantently unappreciative of your business but its the best pie on the UWS!;Wait staff;negative
Wait staff is blantently unappreciative of your business but its the best pie on the UWS!;pie;positive
With the great variety on the menu , I eat here often and never get bored .;menu;positive
The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .;atmosphere;neutral
The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .;prices;positive
The food there is so good that even to order out the wait is incredible.;food;positive
The food there is so good that even to order out the wait is incredible.;wait;negative
As soon as I wake up on a saturday or sunday it is the first thing on my mind is when and how I will be getting to fried dumpling.;fried dumpling;positive
Great bar, most gorgeous bartenders you've ever seen (specifically the blond lady).;bar;positive
Great bar, most gorgeous bartenders you've ever seen (specifically the blond lady).;bartenders;positive
Good atmosphere, combination of all the hottest music dress code is relatively strict except on Fridays.;atmosphere;positive
Good atmosphere, combination of all the hottest music dress code is relatively strict except on Fridays.;music;positive
Good atmosphere, combination of all the hottest music dress code is relatively strict except on Fridays.;dress cod;negative
The service is fantastic.;service;positive
I keep my fingers crossed the whole subway ride hoping that there will be a table I can sit at by myself and not have to share with the rice congee soup people.;table;neutral
I keep my fingers crossed the whole subway ride hoping that there will be a table I can sit at by myself and not have to share with the rice congee soup people.;rice congee soup;neutral
The drinks are a saving grace, but service staff, please, get over yourselves.;drinks;positive
